영구번호,화장실명,종류,조치,위도,경도,등급,장소명,장소ID,근거
WC034547,호수공원 제1주차장 공중화장실,T12,move,36.4971151630795,127.273445840592,,,,"도로명·지번 356m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC034546,호수공원 수질정화센터 화장실,T12,move,36.4971151630795,127.273445840592,,,,"도로명·지번 356m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC034545,호수공원 수상무대섬 화장실,T12,move,36.4971151630795,127.273445840592,,,,"도로명·지번 356m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC034323,중앙공원1단계 커뮤니티센터,T12,move,36.4951414922187,127.276011197744,,,,"도로명·지번 535m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC050122,삼선산수목원 방문자센터 1층,T12,move,36.9068688492533,126.589766771794,,,,"도로명·지번 368m 차이, 도로명을 4곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC050121,삼선산수목원 방문자센터 2층,T12,move,36.9068688492533,126.589766771794,,,,"도로명·지번 368m 차이, 도로명을 4곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC050120,삼선산수목원 안내소,T12,move,36.9068688492533,126.589766771794,,,,"도로명·지번 368m 차이, 도로명을 4곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC050119,삼선산수목원 숲속도서관 야외,T12,move,36.9068688492533,126.589766771794,,,,"도로명·지번 368m 차이, 도로명을 4곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC032712,거창사건추모공원-역사교육관,T12,move,35.5587971974618,127.927834721658,,,,"도로명·지번 431m 차이, 장소검색(카카오·네이버) → 지번"
WC006346,운여해변,T12,move,36.4306658901373,126.357396386572,,,,"도로명·지번 308m 차이, 장소검색(카카오·네이버) → 지번"
WC047619,공주고앞 주차장 공중화장실,T12,move,36.4489602376762,127.123053030557,,,,"도로명·지번 459m 차이, 장소검색(카카오) → 지번"
WC047430,공산성 임류각앞 화장실,T12,move,36.4619510588228,127.128529794802,,,,"도로명·지번 566m 차이, 장소검색(카카오·네이버) → 지번"
WC047428,공산성 영은사앞 화장실,T12,move,36.4635145530339,127.128552122499,,,,"도로명·지번 475m 차이, 장소검색(카카오) → 지번"
WC047427,공산성 쌍수정옆 화장실,T12,move,36.4627020937983,127.125475836015,,,,"도로명·지번 322m 차이, 장소검색(카카오·네이버) → 지번"
WC021354,하평해변,T12,move,37.8441293169949,128.871884108768,,,,"도로명·지번 396m 차이, 장소검색(카카오·네이버) → 지번"
WC021330,옥계풋살경기장(크리스탈벨리센터내),T12,move,37.6106247926333,129.031560545017,,,,"도로명·지번 355m 차이, 장소검색(네이버) → 지번"
WC021143,오죽헌 주차장 공중화장실,T12,move,37.7792995729652,128.881425871436,,,,"도로명·지번 429m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044395,고양리틀야구장,T12,move,37.6815220561734,126.741879869724,,,,"도로명·지번 571m 차이, 장소검색(네이버) → 지번"
WC044216,정발산공원 화장실-1,T12,move,37.6631802700884,126.780531061353,,,,"도로명·지번 379m 차이, 도로명을 6곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044215,정발산공원 화장실-2,T12,move,37.6631802700884,126.780531061353,,,,"도로명·지번 379m 차이, 도로명을 6곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044214,정발산공원 화장실-3,T12,move,37.6631802700884,126.780531061353,,,,"도로명·지번 379m 차이, 도로명을 6곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044213,정발산공원 화장실-4,T12,move,37.6631802700884,126.780531061353,,,,"도로명·지번 379m 차이, 도로명을 6곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044212,정발산공원 화장실-5,T12,move,37.6631802700884,126.780531061353,,,,"도로명·지번 379m 차이, 도로명을 6곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044211,정발산공원 화장실-6,T12,move,37.6631802700884,126.780531061353,,,,"도로명·지번 379m 차이, 도로명을 6곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044152,주제광장,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044151,매점화장실,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044150,장미화장실,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044149,회화화장실,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044148,두루미화장실,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044147,호반화장실,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC044146,악어화장실,T12,move,37.6576632930723,126.764276786262,,,,"도로명·지번 826m 차이, 도로명을 7곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC017283,갈티못,T12,move,35.5302453455203,129.280585477511,,,,"도로명·지번 1203m 차이, 장소검색(네이버) → 지번"
WC015070,고잔근린공원,T12,move,37.3866222674584,126.704757069635,,,,"도로명·지번 518m 차이, 장소검색(카카오·네이버) → 지번"
WC014966,송도파크골프장(관리동),T12,move,37.3954336960652,126.659319383085,,,,"도로명·지번 479m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC014958,동곡공원,T12,move,37.4158310695976,126.672514561475,,,,"도로명·지번 666m 차이, 장소검색(카카오·네이버) → 지번"
WC005698,달빛공원(이동식-다목적운동장),T12,move,37.3954336960652,126.659319383085,,,,"도로명·지번 479m 차이, 장소검색(카카오·네이버) → 지번"
WC005697,달빛공원(이동식-MTB장),T12,move,37.3954336960652,126.659319383085,,,,"도로명·지번 479m 차이, 장소검색(카카오·네이버) → 지번"
WC005696,달빛공원(이동식2-연송고앞),T12,move,37.3954336960652,126.659319383085,,,,"도로명·지번 479m 차이, 장소검색(카카오·네이버) → 지번"
WC005695,달빛축제공원(기와화장실),T12,move,37.4060443050857,126.636141579464,,,,"도로명·지번 379m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC005694,달빛축제공원(이동식 1),T12,move,37.4060443050857,126.636141579464,,,,"도로명·지번 379m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC005693,달빛축제공원(이동식 2),T12,move,37.4060443050857,126.636141579464,,,,"도로명·지번 379m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC005692,달빛축제공원(공연장사이),T12,move,37.4060443050857,126.636141579464,,,,"도로명·지번 379m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC005691,새아침공원(생태교육관 내),T12,move,37.3949470052822,126.657461611209,,,,"도로명·지번 477m 차이, 장소검색(네이버) → 지번"
WC005690,새아침공원(테니스장 옆),T12,move,37.3949470052822,126.657461611209,,,,"도로명·지번 477m 차이, 장소검색(네이버) → 지번"
WC005689,"새아침공원(이동식, 도서관옆)",T12,move,37.3949470052822,126.657461611209,,,,"도로명·지번 477m 차이, 장소검색(네이버) → 지번"
WC005549,달빛축제공원(리틀야구장),T12,move,37.4060443050857,126.636141579464,,,,"도로명·지번 379m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC005545,송도파크골프장(이동식),T12,move,37.3954336960652,126.659319383085,,,,"도로명·지번 479m 차이, 도로명을 5곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC014656,송림골 꿈드림센터,T12,move,37.4764358129066,126.648186269987,,,,"도로명·지번 1511m 차이, 장소검색(카카오·네이버) → 지번"
WC040478,계명문화대학교 보건관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(네이버) → 지번"
WC040477,계명문화대학교 KMC스포츠센터,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오) → 지번"
WC040476,계명문화대학교 희전관(유아교육과실습동),T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오) → 지번"
WC040475,계명문화대학교 복지관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040474,계명문화대학교 음악관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오) → 지번"
WC040473,계명문화대학교 수련관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040472,계명문화대학교 동산생활관 별관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오) → 지번"
WC040471,계명문화대학교 동산생활관(계명관),T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040470,계명문화대학교 사회과학관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040469,계명문화대학교 예술관,T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040468,계명문화대학교 쉐턱관(강의동),T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040467,계명문화대학교 동산관(문화관),T12,move,35.8596782140507,128.490988697322,,,,"도로명·지번 419m 차이, 장소검색(카카오·네이버) → 지번"
WC040411,본리종합사회복지관,T12,move,35.8409833244559,128.543206362631,,,,"도로명·지번 783m 차이, 장소검색(카카오·네이버) → 지번"
WC039780,제1주차장,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039779,유람선선착장2,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039773,잠실대교 하부,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039772,잠실나루나들목 앞,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039771,유람선선착장,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039770,청소년광장,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 장소검색(카카오·네이버) → 지번"
WC039769,제4주차장,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039766,만남의 광장,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039765,론볼장,T12,move,37.519015290756,127.074279813304,,,,"도로명·지번 1109m 차이, 도로명을 11곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039763,올림픽공원-소마미술관,T12,hide,,,,,,"도로명·지번 509m 차이, 카카오·네이버가 서로 다른 쪽 → 숨김"
WC039761,올림픽공원-피크닉장(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039760,올림픽공원-평화의광장A-2동(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039759,올림픽공원-평화의광장A-1동(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039758,올림픽공원-토성(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 장소검색(카카오·네이버) → 지번"
WC039757,올림픽공원-지구촌(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039756,올림픽공원-장자목(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039755,올림픽공원-장미(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039754,올림픽공원-북2문(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039753,올림픽공원-몽촌역사관,T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039752,올림픽공원-만남의광장A-2동(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039751,올림픽공원-남2문(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
WC039750,올림픽공원-P1(옥외화장실),T12,move,37.5207764001143,127.121283983215,,,,"도로명·지번 495m 차이, 도로명을 13곳이 같이 씀(관청·대표 주소 의심) → 지번"
